url,language,type,handle,matched_terms,language_mismatch_flags,other_flags,policy_group
https://www.matchwalls.com/de/products/highland-plaid-marron-probe,de,products,highland-plaid-marron-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/highland-plaid-pink-probe,de,products,highland-plaid-pink-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/lilac-classic-ladies-probe,de,products,lilac-classic-ladies-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/misty-blossom-lila-probe,de,products,misty-blossom-lila-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/multicolor-harmonie-streifenprobe,de,products,multicolor-harmonie-streifenprobe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/multicolor-probe-mit-verspielten-streifen,de,products,multicolor-probe-mit-verspielten-streifen,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/multicolor-probe-von-stadtlandschaft-konfetti,de,products,multicolor-probe-von-stadtlandschaft-konfetti,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/neblige-blossom-grey-probe,de,products,neblige-blossom-grey-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/neblige-blute-blaue-probe,de,products,neblige-blute-blaue-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/neblige-blutengrune-probe,de,products,neblige-blutengrune-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/pink-peaks-probe,de,products,pink-peaks-probe,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/probe-des-braunen-waldes-flustert,de,products,probe-des-braunen-waldes-flustert,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/probe-des-grauen-waldes-flustert,de,products,probe-des-grauen-waldes-flustert,de_probe,,,sample_product_candidate
https://www.matchwalls.com/de/products/rosa-zeitgenossische-tartan-probe,de,products,rosa-zeitgenossische-tartan-probe,de_probe,,,sample_product_candidate
